text_id,text,type
1089361,negreira,PERSON
1089361,rfef,ORGANIZATION
1082844,barsa,ORGANIZATION
1089396,barça,ORGANIZATION
1088083,enríquez negreira,PERSON
1089542,barça,ORGANIZATION
1089542,negreira,PERSON
1089542,federación,ORGANIZATION
1089542,cta,ORGANIZATION
1089349,medina cantalejo,PERSON
1089349,barça,ORGANIZATION
1089349,cta,ORGANIZATION
1082109,var,ORGANIZATION
1082109,barcelona,ORGANIZATION
1082109,negreira,PERSON
1082109,fiscalía,ORGANIZATION
1083785,barsa,PERSON
1082863,barsa,ORGANIZATION
1082863,real madrid,ORGANIZATION
1089695,barça,ORGANIZATION
1089146,negreira,PERSON
1089146,cta,TITLE
1089146,negreira,PERSON
1089146,cta,OTHER
1089131,enríquez negreira,PERSON
1089662,rfef,ORGANIZATION
1089662,medina cantalejo,PERSON
1089662,negreira,EVENT
1087725,barsa,ORGANIZATION
1084426,negreira,PERSON
1082385,barcelona,ORGANIZATION
1082385,negreira,PERSON
1086156,estrada fernández,PERSON
1086156,enríquez negreira,PERSON
1087253,barsa,ORGANIZATION
1083418,barsa,ORGANIZATION
1083418,madrid,ORGANIZATION
1083418,xavi,PERSON
1089258,enríquez negreira,PERSON
1083536,barsa,ORGANIZATION
1083536,vinicius,PERSON
1086461,negreira,PERSON
1086461,barça,ORGANIZATION
1086461,xavi,PERSON
1089088,medina cantalejo,PERSON
1082495,barsa,ORGANIZATION
1089014,barça,ORGANIZATION
1089014,negreira,PERSON
1082358,real madrid,ORGANIZATION
1082796,barcelona,ORGANIZATION
1084372,barsa,ORGANIZATION
1084372,real madrid,ORGANIZATION
1084372,real madrid,ORGANIZATION
1088429,negreira,PERSON
1089865,estrada fernández,PERSON
1089865,var,ORGANIZATION
1089865,negreira',ORGANIZATION
1083818,negreira,PERSON
1088553,negreira,PERSON
1088553,barcelona,ORGANIZATION
1082203,barsa,LOCATION
1084196,madrid,ORGANIZATION
1084196,barsa,ORGANIZATION
1084196,madrid,ORGANIZATION
1084196,barsa,ORGANIZATION
1082160,barsa,ORGANIZATION
1082433,barsa,ORGANIZATION
1085442,el barsa,ORGANIZATION
1085006,barsa,LOCATION
1085006,xavi,PERSON
1088273,real madrid,ORGANIZATION
1088273,rfef,ORGANIZATION
1088273,laporta,PERSON
1085930,negreira,PERSON
1090187,realmadrid,ORGANIZATION
1090187,negreira fc,ORGANIZATION
1090140,negreira,PERSON
1090140,barcelona,ORGANIZATION
1084057,barsa,ORGANIZATION
1084057,madrid,ORGANIZATION
1086328,barça,ORGANIZATION
1086328,negreira,PERSON
1084385,barsa,PERSON
1084385,madrid,ORGANIZATION
1084871,barsa,PERSON
1082339,madrid,ORGANIZATION
1087922,estrada fernández,PERSON
1087922,cta,ORGANIZATION
1089275,negreira,LOCATION
1087730,real madrid,ORGANIZATION
1087730,barsa,ORGANIZATION
1087665,barsa,ORGANIZATION
1085880,madrid,ORGANIZATION
1085880,ancelotti,PERSON
1087072,barsa,ORGANIZATION
1087072,madrid,ORGANIZATION
1084097,negreira,PERSON
1085532,negreira,PERSON
1082371,barsa,ORGANIZATION
1082371,madrid,ORGANIZATION
1083749,madrid,ORGANIZATION
1083749,barsa,ORGANIZATION
1083795,madrid,ORGANIZATION
1085263,barsa,QUANTITY
1082374,araujo,PERSON
1082374,barsa,PERSON
1082374,araujo,PERSON
1082374,madrid,ORGANIZATION
1082374,vinicius,PERSON
1087769,barsa,PERSON
1082289,negreira,PERSON
1088444,laporta,PERSON
1088444,madrid,ORGANIZATION
1088444,barcelona,ORGANIZATION
1088863,negreira fc,ORGANIZATION
1088863,madrid,ORGANIZATION
1083294,madrid,ORGANIZATION
1083294,negreira,PERSON
1087092,barsa,ORGANIZATION
1082840,barsa,ORGANIZATION
1082840,pedri,PERSON
1082840,real madrid,ORGANIZATION
1082840,madrid,ORGANIZATION
1082840,barsa,ORGANIZATION
1088719,barça,ORGANIZATION
1088719,negreira,PERSON
1088719,negreira,PERSON
1090103,negreira boys,ORGANIZATION
1083899,negreira,PERSON
1087250,negreira fc,ORGANIZATION
1083148,barsa,EVENT
1083148,madrid,ORGANIZATION
1082643,negreira,ORGANIZATION
1082643,barça,ORGANIZATION
1082766,negreira,EVENT
1083159,barsa,ORGANIZATION
1083159,madrid,ORGANIZATION
1089115,negreira,PERSON
1087243,laporta,PERSON
1088067,medina cantalejo,PERSON
1088067,negreira,PERSON
1083646,madrid,ORGANIZATION
1083646,barsa,ORGANIZATION
1083646,vini,PERSON
1086814,negreira,PERSON
1082494,barsa,ORGANIZATION
1083837,barsa,ORGANIZATION
1083837,madrid,ORGANIZATION
1083837,madrid,ORGANIZATION
1083340,barsa,ORGANIZATION
1083340,madrid,LOCATION
1083340,barsa,ORGANIZATION
1083340,barsa,ORGANIZATION
1089583,var,ORGANIZATION
1089583,barcelona,ORGANIZATION
1089583,negreira,PERSON
1089583,fiscalía,ORGANIZATION
1082092,ancelotti,PERSON
1082092,barsa,ORGANIZATION
1082092,madrid,ORGANIZATION
1085156,barsa,ORGANIZATION
1086109,negreira,PERSON
1085591,madrid,ORGANIZATION
1085591,barsa,ORGANIZATION
1086420,barsa,LOCATION
1085917,araujo,PERSON
1085917,gavi,PERSON
1085917,negreira boys,ORGANIZATION
1085272,barsa,ORGANIZATION
1085160,real madrid,ORGANIZATION
1085160,negreira,PERSON
1086067,negreira,PERSON
1089530,barcelona,ORGANIZATION
1087853,negreira,PERSON
1087314,negreira,LOCATION
1086324,gavi,PERSON
1086324,negreira,PERSON
1086811,negreira,PERSON
1083930,el barsa,ORGANIZATION
1086751,vinicius,PERSON
1084065,madrid,ORGANIZATION
1084844,barsa,PERSON
1086089,enríquez negreira,PERSON
1088159,madrid,ORGANIZATION
1088159,negreira,PERSON
1085908,negreira,PERSON
1085908,cta,ORGANIZATION
1085908,araujo,PERSON
1085908,gavi,PERSON
1082594,madrid,ORGANIZATION
1089590,estrada fernández,PERSON
1089590,negreira,EVENT
1084481,madrid,ORGANIZATION
1084481,madrid,ORGANIZATION
1084481,vinicius,PERSON
1085797,negreira,PERSON
1085487,barça,ORGANIZATION
1085487,vini,PERSON
1089143,negreira,PERSON
1089357,enríquez negreira,PERSON
1086187,ctarfef,PERSON
1086187,estrada fernández,PERSON
1086187,negreira,EVENT
1088228,negreira,PERSON
1086734,gavi,PERSON
1086734,barça,ORGANIZATION
1086734,negreira,PERSON
1086567,vini,PERSON
1086567,negreira,PERSON
1086567,barcelona,ORGANIZATION
1086397,gavi,PERSON
1086397,barsa,ORGANIZATION
1088184,barça,ORGANIZATION
1084643,barsa,ORGANIZATION
1089655,barça,ORGANIZATION
1089655,negreira,PERSON
1082006,gavi,PERSON
1082006,negreira,PERSON
1082006,federación,ORGANIZATION
1086476,negreira,PERSON
1088721,negreira,PERSON
1088721,fc barcelona,ORGANIZATION
1082170,barsa,ORGANIZATION
1082170,xavi,PERSON
1082170,xavi,PERSON
1082170,madrid,ORGANIZATION
1088009,negreira,ORGANIZATION
1085998,real madrid,ORGANIZATION
1085998,barsa,ORGANIZATION
1085998,barcelona,ORGANIZATION
1085715,barsa,LOCATION
1089654,estrada fernández,PERSON
1089654,negreira,PERSON
1089654,cta,ORGANIZATION
1085177,madrid,ORGANIZATION
1085177,xavi,PERSON
1086227,negreira,PERSON
1082995,negreira,OTHER
1083684,real madrid,ORGANIZATION
1083134,barsa,ORGANIZATION
1083134,madrid,ORGANIZATION
1085052,barsa,PERSON
1090024,negreira,PERSON
1087949,barsa,LOCATION
1085116,barsa,PERSON
1087079,negreira,PERSON
1089352,negreira,PERSON
1089352,barcelona,ORGANIZATION
1085132,madrid,ORGANIZATION
1085132,barsa,ORGANIZATION
1082875,barsa,ORGANIZATION
1082875,negreira,PERSON
1089813,negreira,PERSON
1089431,barsa,ORGANIZATION
1087673,negreira,LOCATION
1085834,negreira,PERSON
1085834,vinicius,PERSON
1084304,barcelona,ORGANIZATION
1084304,negreira,PERSON
1086927,negreira,ORGANIZATION
1089853,negreira,ORGANIZATION
1089853,cta,OTHER
1088747,madrid,ORGANIZATION
1088747,negreira,PERSON
1082900,xavi,PERSON
1089375,cta,ORGANIZATION
1089375,estrada fernández,PERSON
1089375,barça,ORGANIZATION
1089375,negreira,ORGANIZATION
1088293,real madrid,ORGANIZATION
1088293,real madrid,ORGANIZATION
1088293,negreira,PERSON
1083641,barsa,ORGANIZATION
1083641,madrid,ORGANIZATION
1083393,barsa,ORGANIZATION
1089385,negreira,PERSON
1087821,barsa,ORGANIZATION
1087821,barsa,ORGANIZATION
1088469,negreira,PERSON
1083895,barsa,ORGANIZATION
1083895,madrid,ORGANIZATION
1083895,madrid,ORGANIZATION
1089729,pedri,PERSON
1089729,gavi,PERSON
1089729,madrid,ORGANIZATION
1089729,barsa,PERSON
1086035,gavi,PERSON
1086035,var,ORGANIZATION
1086035,barsa,PERSON
1088890,enríquez negreira,PERSON
1088890,madrid,ORGANIZATION
1088890,barcelona,ORGANIZATION
1083952,barsa,ORGANIZATION
1089162,medina cantalejo,PERSON
1089162,enríquez negreira,PERSON
1089629,estrada fernández,PERSON
1089629,enríquez negreira,PERSON
1089629,barcelona,LOCATION
1089829,barsa,ORGANIZATION
1086232,negreira,PERSON
1089941,negreira fc,ORGANIZATION
1089195,barsa,ORGANIZATION
1089195,madrid,ORGANIZATION
1082859,negreira,PERSON
1089800,negreira,PERSON
1086338,araujo,PERSON
1086338,vini,PERSON
1086338,negreira,PERSON
1082607,barsa,PERSON
1082683,ancelotti,PERSON
1087398,negreira,PERSON
1089402,barcelona,ORGANIZATION
1086999,negreira,PERSON
1084043,barsa,ORGANIZATION
1086542,vini,PERSON
1086542,negreira,PERSON
1082035,negreira,PERSON
1089064,negreira,ORGANIZATION
1084581,madrid,LOCATION
1084581,realmadrid,ORGANIZATION
1089710,negreira,PERSON
1089710,ctarfef,PERSON
1082662,vinicius,PERSON
1082662,madrid,ORGANIZATION
1086315,gavi,PERSON
1086315,negreira,PERSON
1085586,barsa,ORGANIZATION
1083990,negreira,PERSON
1086996,negreira,PERSON
1083823,barsa,LOCATION
1089187,negreira,PERSON
1089916,madrid,ORGANIZATION
1084564,barsa,ORGANIZATION
1085748,negreira,PERSON
1085658,negreira,PERSON
1087208,negreira,ORGANIZATION
1087208,barça,ORGANIZATION
1082037,fiscalía,ORGANIZATION
1082037,negreira,PERSON
1083601,barça,ORGANIZATION
1083601,negreira,PERSON
1083601,gavi,PERSON
1089027,negreira,PERSON
1089027,barça,ORGANIZATION
1089027,barça,ORGANIZATION
1089027,negreira,PERSON
1086016,gavi,PERSON
1086016,vinicius,PERSON
1086016,barcelona,ORGANIZATION
1086016,negreira,PERSON
1084192,barsa,ORGANIZATION
1084192,barsa,LOCATION
1088278,negreira,PERSON
1086047,madrid,ORGANIZATION
1086047,barsa,ORGANIZATION
1088417,uefa,ORGANIZATION
1088417,negreira',PERSON
1088417,rfef,ORGANIZATION
1089932,negreira,PERSON
1089932,barcelona,ORGANIZATION
1088511,barça,ORGANIZATION
1085170,negreira,PERSON
1088413,madrid,ORGANIZATION
1088413,negreira,PERSON
1082106,madrid,ORGANIZATION
1083674,madrid,ORGANIZATION
1083674,barsa,ORGANIZATION
1083674,madrid,ORGANIZATION
1088138,negreira,EVENT
1084284,madrid,ORGANIZATION
1083263,madrid,ORGANIZATION
1084282,negreira,PERSON
1082848,barsa,ORGANIZATION
1089760,negreira,PERSON
1089760,barça,ORGANIZATION
1085342,barsa,ORGANIZATION
1083089,negreira,PERSON
1083089,var,EVENT
1082355,barsa,ORGANIZATION
1082355,pedri,PERSON
1089440,cta,ORGANIZATION
1089675,negreira,PERSON
1086335,araujo,PERSON
1086335,gavi,PERSON
1086335,negreira,PERSON
1089393,cta,ORGANIZATION
1089393,negreira',EVENT
1089393,medina cantalejo,PERSON
1089393,cta,ORGANIZATION
1088199,barça,ORGANIZATION
1088199,negreira,PERSON
1082774,madrid,ORGANIZATION
1085705,gavi,PERSON
1083966,negreira,PERSON
1086796,el barsa,ORGANIZATION
1089491,araujo,PERSON
1085923,negreira fc,ORGANIZATION
1086747,negreira,PERSON
1088700,barsa,ORGANIZATION
1085990,gavi,PERSON
1085990,negreira,ORGANIZATION
1088727,medina cantalejo,PERSON
1088727,negreira,PERSON
1089743,estrada fernández,PERSON
1089743,negreira,PERSON
1089743,cta,ORGANIZATION
1089743,var,ORGANIZATION
1089743,cta,OTHER
1085541,gavi,PERSON
1086153,negreira,ORGANIZATION
1086334,gavi,PERSON
1086334,negreira,PERSON
1084477,barsa,PERSON
1082739,madrid,ORGANIZATION
1082739,barsa,ORGANIZATION
1087374,vinicius,PERSON
1087374,vinicius,PERSON
1087374,negreira,PERSON
1084415,barsa,ORGANIZATION
1084415,real madrid,ORGANIZATION
1082720,barcelona,ORGANIZATION
1082720,real madrid,ORGANIZATION
1082720,barsa,ORGANIZATION
1085786,negreira,PERSON
1085427,negreira,PERSON
1088018,real madrid,ORGANIZATION
1088018,negreira,PERSON
1086550,negreira fc,ORGANIZATION
1088323,madrid,ORGANIZATION
1089446,negreira,PERSON
1088317,barsa,PERSON
1086495,madrid,ORGANIZATION
1083803,barsa,ORGANIZATION
1088457,negreira',PERSON
1088354,negreira,PERSON
1082681,negreira fc,ORGANIZATION
1086203,real madrid,ORGANIZATION
1086203,barsa,ORGANIZATION
1085756,barsa,ORGANIZATION
1089482,rfef,ORGANIZATION
1089482,negreira,EVENT
1089954,barça,ORGANIZATION
1089954,uefa,ORGANIZATION
1089954,negreira,PERSON
1082318,uefa,ORGANIZATION
1082318,negreira,PERSON
1082318,barça,ORGANIZATION
1088774,negreira,PERSON
1088774,negreira,PERSON
1089839,estrada fernández,PERSON
1089839,var,ORGANIZATION
1089839,enríquez negreira,PERSON
1083889,negreira,PERSON
1083889,barça,ORGANIZATION
1086248,negreira,PERSON
1085811,barsa,ORGANIZATION
1083432,araujo,PERSON
1083375,barça,ORGANIZATION
1083375,negreira,PERSON
1088356,negreira,PERSON
1083009,barsa,ORGANIZATION
1089809,barsa,ORGANIZATION
1084856,barsa,ORGANIZATION
1083965,barsa,ORGANIZATION
1082384,vinicius,PERSON
1082384,vinicius,PERSON
1082384,vinicius,PERSON
1082384,vinicius,PERSON
1086314,gavi,PERSON
1082279,barça,ORGANIZATION
1088290,enríquez negreira,PERSON
1087436,vinicius,PERSON
1087436,negreira,PERSON
1084014,barsa,ORGANIZATION
1088295,barsa,ORGANIZATION
1088295,madrid,ORGANIZATION
1082955,negreira,PERSON
1088908,estrada fernández,PERSON
1088908,negreira,PERSON
1086231,barsa,PERSON
1086231,vini,PERSON
1087908,negreira,PERSON
1086507,madrid,ORGANIZATION
1086507,barsa,ORGANIZATION
1086215,barcelona,ORGANIZATION
1086215,medina cantalejo,PERSON
1086215,negreira,PERSON
1082290,madrid,ORGANIZATION
1083762,barça,ORGANIZATION
1083762,negreira,PERSON
1087882,real madrid,ORGANIZATION
1087882,barcelona,ORGANIZATION
1082787,el barsa,ORGANIZATION
1082787,real madrid,ORGANIZATION
1083191,barsa,ORGANIZATION
1083191,madrid,ORGANIZATION
1083191,barsa,ORGANIZATION
1089761,estrada fernández,PERSON
1089761,negreira,PERSON
1089761,barcelona,ORGANIZATION
1089761,var,ORGANIZATION
1085729,negreira,PERSON
1086756,negreira,PERSON
1086756,barça,ORGANIZATION
1086527,negreira,PERSON
1083615,barsa,ORGANIZATION
1084362,barça,ORGANIZATION
1084362,negreira,PERSON
1085393,negreira,PERSON
1088465,estrada fernández,PERSON
1088465,negreira,PERSON
1083310,real madrid,ORGANIZATION
1083310,barcelona,ORGANIZATION
1083505,real madrid,ORGANIZATION
1083505,barsa,PERSON
1085737,barsa,ORGANIZATION
1085737,barsa,ORGANIZATION
1087297,negreira,PERSON
1087297,vini,PERSON
1086117,negreira,PERSON
1086117,gavi,PERSON
1086117,araujo,PERSON
1086030,barça,ORGANIZATION
1086030,cta,TITLE
1088789,negreira,PERSON
1088900,cta,ORGANIZATION
1088900,negreira,PERSON
1085603,gavi,PERSON
1085603,vinicius,PERSON
1085603,realmadrid,ORGANIZATION
1084086,negreira,PERSON
1084290,barsa,PERSON
1087778,madrid,ORGANIZATION
1082191,madrid,ORGANIZATION
1082191,barsa,ORGANIZATION
1084513,barsa,ORGANIZATION
1089565,var,ORGANIZATION
1089565,barça,ORGANIZATION
1089565,negreira,PERSON
1089565,fiscalía,ORGANIZATION
1089565,barcelona,ORGANIZATION
1086277,gavi,PERSON
1086277,gavi,PERSON
1083621,barsa,ORGANIZATION
1089782,negreira,PERSON
1085352,barsa,PERSON
1085352,araujo,PERSON
1089524,madrid,ORGANIZATION
1089524,barsa,ORGANIZATION
1088516,ctarfef,ORGANIZATION
1088516,negreira',PERSON
1088516,var,ORGANIZATION
1088516,real madrid,ORGANIZATION
1088516,fc barcelona,ORGANIZATION
1087233,var,LOCATION
1082586,madrid,ORGANIZATION
1082586,barsa,ORGANIZATION
1089557,negreira,ORGANIZATION
1088849,madrid,ORGANIZATION
1088849,barsa,ORGANIZATION
1087955,negreira,PERSON
1083042,negreira,PERSON
1083042,barça,ORGANIZATION
1085148,barsa,ORGANIZATION
1087747,madrid,ORGANIZATION
1087747,barsa,ORGANIZATION
1087369,negreira,PERSON
1084706,madrid,ORGANIZATION
1084706,negreira,PERSON
1083673,barsa,ORGANIZATION
1083673,gavi,PERSON
1086356,barsa,PERSON
1085585,negreira,PERSON
1082153,ctarfef,ORGANIZATION
1087761,barsa,ORGANIZATION
1085657,negreira,PERSON
1082415,madrid,ORGANIZATION
1083935,madrid,ORGANIZATION
1085594,negreira,PERSON
1085594,vinicius,PERSON
1085594,vinicius,PERSON
1085674,gavi,PERSON
1087783,barsa,ORGANIZATION
1084725,xavi,PERSON
1083378,barsa,ORGANIZATION
1088126,laporta,PERSON
1085083,negreira,PERSON
1088838,enríquez negreira,PERSON
1082945,barça,ORGANIZATION
1085878,real madrid,ORGANIZATION
1085878,barsa,ORGANIZATION
1085878,vinicius,PERSON
1085325,barsa,ORGANIZATION
1089687,barcelona,ORGANIZATION
1089792,negreira,OTHER
1085918,barsa,ORGANIZATION
1082146,araujo,PERSON
1082146,barsa,ORGANIZATION
1084755,madrid,ORGANIZATION
1084539,barsa,ORGANIZATION
1088127,barsa,PERSON
1082472,barsa,ORGANIZATION
1085396,cta,ORGANIZATION
1085396,negreira,PERSON
1087664,barsa,ORGANIZATION
1082616,madrid,ORGANIZATION
1082616,barsa,ORGANIZATION
1086110,barsa,ORGANIZATION
1088519,negreira,PERSON
1089289,var,OTHER
1089289,negreira,PERSON
1084887,real madrid,ORGANIZATION
1084887,barsa,ORGANIZATION
1084887,madrid,ORGANIZATION
1084887,barcelona,ORGANIZATION
1089525,negreira,PERSON
1089525,barça,ORGANIZATION
1085964,var,ORGANIZATION
1085964,negreira,PERSON
1089114,negreira,PERSON
1084834,madrid,ORGANIZATION
1084834,barsa,ORGANIZATION
1089640,negreira,PERSON
1087112,negreira,ORGANIZATION
1082891,vinicius,PERSON
1082891,araujo,PERSON
1082891,gavi,PERSON
1088966,negreira,PERSON
1088966,cta,OTHER
1084903,barsa,ORGANIZATION
1084903,ancelotti,PERSON
1090068,negreira,PERSON
1084266,negreira,ORGANIZATION
1084266,ancelotti,PERSON
1089164,medina cantalejo,PERSON
1089164,negreira,PERSON
1087948,real madrid,ORGANIZATION
1087948,negreira,PERSON
1086240,gavi,PERSON
1082849,negreira,PERSON
1082449,negreira,PERSON
1089607,negreira boys,ORGANIZATION
1082015,negreira,PERSON
1082354,barsa,ORGANIZATION
1086479,barsa,ORGANIZATION
1085584,fiscalía,ORGANIZATION
1085584,negreira,PERSON
1084757,negreira,PERSON
1083858,barcelona,ORGANIZATION
1083858,madrid,LOCATION
1082934,negreira,PERSON
1088292,pedri,PERSON
1088292,madrid,ORGANIZATION
1082031,barsa,ORGANIZATION
1082031,madrid,ORGANIZATION
1086913,barsa,ORGANIZATION
1083035,gavi,PERSON
1089035,medina cantalejo,ORGANIZATION
1089035,negreira,EVENT
1089035,barça,ORGANIZATION
1089273,cta,ORGANIZATION
1089273,rfef,ORGANIZATION
1085472,negreira,PERSON
1089508,federación,ORGANIZATION
1089508,negreira,PERSON
1086414,vinicius,PERSON
1086414,barsa,ORGANIZATION
1085362,negreira,PERSON
1085626,real madrid,ORGANIZATION
1085626,barsa,ORGANIZATION
1089803,cta,ORGANIZATION
1089803,negreira,PERSON
1083884,negreira,PERSON
1088375,negreira,PERSON
1089462,barça,ORGANIZATION
1089462,negreira,PERSON
1089462,cta,ORGANIZATION
1089297,barsa,ORGANIZATION
1085534,negreira,PERSON
1083405,realmadrid,ORGANIZATION
1088880,medina cantalejo,PERSON
1088880,estrada fernández,PERSON
1088880,negreira,PERSON
1088880,rfef,ORGANIZATION
1088572,medina cantalejo,PERSON
1088572,negreira,PERSON
1088572,negreira,PERSON
1082812,negreira,PERSON
1085914,barsa,ORGANIZATION
1085914,real madrid,ORGANIZATION
1087646,madrid,ORGANIZATION
1087646,barsa,ORGANIZATION
1084731,madrid,ORGANIZATION
1084731,barsa,ORGANIZATION
1085035,barsa,LOCATION
1085225,barsa,ORGANIZATION
1090172,negreira,PERSON
1090172,barcelona,ORGANIZATION
1085445,negreira,PERSON
1087388,negreira,OTHER
1085725,madrid,ORGANIZATION
1085725,vini,PERSON
1085725,barsa,ORGANIZATION
1085022,madrid,LOCATION
1088492,barsa,ORGANIZATION
1088289,barsa,LOCATION
1082943,el barsa,ORGANIZATION
1088738,cta,ORGANIZATION
1088738,rfef,ORGANIZATION
1088738,negreira,PERSON
1082997,barsa,ORGANIZATION
1082997,barsa,ORGANIZATION
1085525,barsa,ORGANIZATION
1082654,barcelona,ORGANIZATION
1082654,real madrid,ORGANIZATION
1086212,barsa,ORGANIZATION
1086212,madrid,ORGANIZATION
1089034,medina cantalejo,PERSON
1089034,negreira,PERSON
1089034,cta,ORGANIZATION
1082550,barsa,PERSON
1083277,madrid,ORGANIZATION
1084562,negreira,PERSON
1082016,gavi,PERSON
1082016,vini,PERSON
1082016,xavi,PERSON
1082016,negreira,PERSON
1083512,barsa,ORGANIZATION
1087310,negreira,PERSON
1085712,madrid,ORGANIZATION
1085712,barsa,ORGANIZATION
1088939,medina cantalejo,PERSON
