text_id,date,labels,positive_score,neutral_score,negative_score
1083140,2023-03-02,-1,0.27,0.64,0.09
1083141,2023-03-02,-1,0.9,0.1,0.01
1083142,2023-03-02,-1,0.1,0.81,0.1
1083143,2023-03-02,8,0.05,0.38,0.56
1083144,2023-03-02,74,0.15,0.84,0.01
1083146,2023-03-02,115,0.99,0.01,0.0
1083147,2023-03-02,0,0.05,0.9,0.06
1083148,2023-03-02,-1,0.91,0.08,0.01
1083149,2023-03-02,-1,0.97,0.02,0.0
1083150,2023-03-02,-1,0.03,0.9,0.08
1083151,2023-03-02,-1,0.16,0.29,0.56
1083152,2023-03-02,-1,0.37,0.58,0.05
1083153,2023-03-02,162,0.01,0.08,0.91
1083154,2023-03-02,110,0.14,0.63,0.23
1083155,2023-03-02,-1,0.01,0.11,0.88
1083156,2023-03-02,0,0.02,0.62,0.36
1083157,2023-03-02,61,0.01,0.59,0.4
1083238,2023-03-02,131,0.07,0.88,0.05
1083196,2023-03-02,4,0.01,0.33,0.66
1083197,2023-03-02,0,0.19,0.77,0.05
1083198,2023-03-02,91,0.04,0.93,0.03
1083199,2023-03-02,-1,0.4,0.51,0.09
1083200,2023-03-02,-1,0.04,0.85,0.11
1083201,2023-03-02,68,0.82,0.17,0.01
1083202,2023-03-02,-1,0.01,0.04,0.95
1083203,2023-03-02,-1,0.06,0.82,0.12
1083204,2023-03-02,17,0.01,0.38,0.61
1083205,2023-03-02,116,0.84,0.13,0.03
1083206,2023-03-02,-1,0.97,0.03,0.0
1083207,2023-03-02,-1,0.08,0.73,0.19
1083208,2023-03-02,18,0.06,0.5,0.43
1083209,2023-03-02,39,0.25,0.74,0.01
1083210,2023-03-02,165,0.01,0.05,0.95
1083211,2023-03-02,115,0.96,0.04,0.0
1083212,2023-03-02,-1,0.08,0.37,0.54
1083214,2023-03-02,-1,0.06,0.3,0.64
1083215,2023-03-02,1,0.3,0.69,0.01
1083216,2023-03-02,0,0.06,0.76,0.17
1083217,2023-03-02,-1,0.11,0.62,0.27
1083218,2023-03-02,13,0.18,0.76,0.07
1083219,2023-03-02,-1,0.12,0.63,0.26
1083220,2023-03-02,48,0.96,0.03,0.01
1083222,2023-03-02,-1,0.01,0.05,0.94
1083223,2023-03-02,5,0.23,0.73,0.05
1083224,2023-03-02,121,0.02,0.84,0.14
1083225,2023-03-02,-1,0.03,0.11,0.86
1083226,2023-03-02,44,0.01,0.03,0.96
1083227,2023-03-02,-1,0.05,0.91,0.04
1083228,2023-03-02,-1,0.14,0.72,0.14
1083229,2023-03-02,-1,0.01,0.43,0.56
1083230,2023-03-02,4,0.03,0.32,0.65
1083231,2023-03-02,0,0.06,0.92,0.02
1083232,2023-03-02,-1,0.02,0.39,0.59
1083233,2023-03-02,4,0.63,0.33,0.04
1083234,2023-03-02,122,0.07,0.34,0.59
1083235,2023-03-02,1,0.01,0.21,0.78
1083236,2023-03-02,-1,0.03,0.93,0.05
1083237,2023-03-02,-1,0.01,0.08,0.91
1083274,2023-03-02,-1,0.06,0.54,0.39
1083275,2023-03-02,69,0.03,0.2,0.78
1083276,2023-03-02,17,0.06,0.38,0.56
1083277,2023-03-02,-1,0.05,0.26,0.69
1083278,2023-03-02,0,0.01,0.25,0.74
1083279,2023-03-02,-1,0.13,0.85,0.03
1083280,2023-03-02,8,0.98,0.02,0.0
1083281,2023-03-02,-1,0.97,0.03,0.01
1083282,2023-03-02,47,0.96,0.03,0.01
1083283,2023-03-02,37,0.63,0.34,0.03
1083284,2023-03-02,-1,0.96,0.04,0.01
1083285,2023-03-02,7,0.05,0.94,0.01
1083286,2023-03-02,-1,0.06,0.26,0.68
1083287,2023-03-02,-1,0.72,0.23,0.05
1083288,2023-03-02,-1,0.08,0.49,0.42
1083289,2023-03-02,-1,0.08,0.88,0.04
1083290,2023-03-02,-1,0.01,0.51,0.47
1083291,2023-03-02,40,0.01,0.06,0.94
1083292,2023-03-02,79,0.07,0.88,0.05
1083293,2023-03-02,-1,0.86,0.13,0.01
1083294,2023-03-02,109,0.01,0.23,0.76
1083295,2023-03-02,30,0.02,0.61,0.37
1083296,2023-03-02,-1,0.09,0.79,0.13
1083297,2023-03-02,17,0.26,0.51,0.23
1083298,2023-03-02,-1,0.05,0.68,0.27
1083299,2023-03-02,-1,0.09,0.22,0.69
1083301,2023-03-02,-1,0.03,0.4,0.57
1083302,2023-03-02,-1,0.01,0.05,0.94
1083303,2023-03-02,8,0.02,0.33,0.64
1083304,2023-03-02,-1,0.18,0.65,0.18
1083305,2023-03-02,12,0.25,0.49,0.26
1083306,2023-03-02,7,0.06,0.91,0.02
1083307,2023-03-02,8,0.33,0.65,0.02
1083308,2023-03-02,7,0.02,0.96,0.02
1083309,2023-03-02,-1,0.5,0.32,0.18
1083310,2023-03-02,4,0.03,0.19,0.77
1083311,2023-03-02,7,0.7,0.26,0.04
1083312,2023-03-02,17,0.01,0.05,0.94
1083435,2023-03-02,-1,0.19,0.81,0.0
1083355,2023-03-02,144,0.02,0.21,0.77
1083356,2023-03-02,-1,0.04,0.31,0.65
1083357,2023-03-02,-1,0.06,0.64,0.3
1083358,2023-03-02,-1,0.58,0.3,0.12
1083359,2023-03-02,177,0.06,0.47,0.47
1083360,2023-03-02,-1,0.02,0.2,0.78
1083361,2023-03-02,8,0.06,0.63,0.31
1083362,2023-03-02,-1,0.09,0.35,0.56
1083363,2023-03-02,8,0.03,0.4,0.57
1083364,2023-03-02,-1,0.07,0.33,0.6
1083365,2023-03-02,-1,0.01,0.06,0.94
1083366,2023-03-02,141,0.26,0.47,0.27
1083367,2023-03-02,-1,0.02,0.26,0.72
1083368,2023-03-02,42,0.24,0.75,0.01
1083369,2023-03-02,93,0.23,0.71,0.07
1083371,2023-03-02,25,0.03,0.47,0.49
1083372,2023-03-02,126,0.72,0.25,0.03
1083373,2023-03-02,-1,0.06,0.72,0.21
1083375,2023-03-02,-1,0.61,0.39,0.0
1083376,2023-03-02,22,0.01,0.06,0.94
1083377,2023-03-02,115,0.57,0.21,0.21
1083378,2023-03-02,-1,0.1,0.49,0.41
1083379,2023-03-02,-1,0.06,0.81,0.13
1083380,2023-03-02,-1,0.14,0.68,0.19
1083381,2023-03-02,0,0.19,0.72,0.1
1083382,2023-03-02,-1,0.04,0.46,0.5
1083383,2023-03-02,-1,0.81,0.18,0.0
1083384,2023-03-02,-1,0.01,0.07,0.92
1083385,2023-03-02,-1,0.03,0.49,0.48
1083386,2023-03-02,-1,0.01,0.1,0.89
1083387,2023-03-02,78,0.01,0.2,0.79
1083388,2023-03-02,-1,0.47,0.44,0.09
1083389,2023-03-02,-1,0.01,0.12,0.87
1083390,2023-03-02,-1,0.0,0.04,0.95
1083391,2023-03-02,93,0.69,0.26,0.04
1083392,2023-03-02,-1,0.16,0.42,0.42
1083393,2023-03-02,136,0.71,0.29,0.01
1083436,2023-03-02,23,0.03,0.42,0.55
1083437,2023-03-02,-1,0.01,0.05,0.94
1083438,2023-03-02,131,0.06,0.92,0.02
1083439,2023-03-02,-1,0.27,0.46,0.27
1083440,2023-03-02,15,0.02,0.57,0.41
1083441,2023-03-02,44,0.01,0.18,0.81
1083442,2023-03-02,-1,0.07,0.91,0.02
1083443,2023-03-02,-1,0.04,0.64,0.32
1083444,2023-03-02,-1,0.01,0.11,0.88
1083445,2023-03-02,4,0.26,0.47,0.27
1083446,2023-03-02,-1,0.02,0.44,0.53
1083447,2023-03-02,-1,0.01,0.09,0.9
1083448,2023-03-02,-1,0.04,0.35,0.61
1083449,2023-03-02,7,0.1,0.3,0.61
1083450,2023-03-02,-1,0.87,0.12,0.01
1083451,2023-03-02,-1,0.03,0.23,0.74
1083453,2023-03-02,4,0.71,0.22,0.07
1083454,2023-03-02,10,0.1,0.87,0.03
1083455,2023-03-02,42,0.47,0.51,0.02
1083456,2023-03-02,-1,0.01,0.22,0.77
1083457,2023-03-02,-1,0.01,0.11,0.88
1083458,2023-03-02,-1,0.01,0.07,0.91
1083459,2023-03-02,162,0.81,0.18,0.01
1083460,2023-03-02,-1,0.31,0.31,0.38
1083461,2023-03-02,181,0.15,0.78,0.07
1083462,2023-03-02,23,0.01,0.07,0.91
1083463,2023-03-02,-1,0.06,0.36,0.57
1083464,2023-03-02,-1,0.04,0.93,0.03
1083465,2023-03-02,16,0.92,0.08,0.01
1083466,2023-03-02,-1,0.04,0.55,0.41
1083467,2023-03-02,-1,0.07,0.83,0.11
1083468,2023-03-02,43,0.48,0.39,0.13
1083469,2023-03-02,8,0.98,0.02,0.0
1083470,2023-03-02,1,0.1,0.79,0.11
1083471,2023-03-02,9,0.06,0.91,0.03
1083905,2023-03-02,-1,0.01,0.11,0.88
1083906,2023-03-02,70,0.06,0.93,0.01
1083907,2023-03-02,-1,0.37,0.62,0.01
1083908,2023-03-02,4,0.09,0.5,0.41
1083909,2023-03-02,70,0.19,0.57,0.25
1083910,2023-03-02,1,0.02,0.31,0.68
1083911,2023-03-02,4,0.1,0.21,0.69
1083912,2023-03-02,-1,0.04,0.42,0.53
1083913,2023-03-02,-1,0.04,0.68,0.28
1083914,2023-03-02,-1,0.15,0.46,0.39
1083915,2023-03-02,5,0.01,0.1,0.89
1083916,2023-03-02,-1,0.01,0.06,0.93
1083917,2023-03-02,44,0.01,0.09,0.9
1083918,2023-03-02,-1,0.73,0.17,0.1
1083919,2023-03-02,-1,0.05,0.32,0.63
1083920,2023-03-02,-1,0.61,0.37,0.02
1083921,2023-03-02,-1,0.25,0.49,0.25
1083922,2023-03-02,1,0.35,0.53,0.12
1083923,2023-03-02,-1,0.01,0.07,0.93
1083924,2023-03-02,-1,0.04,0.16,0.8
1083925,2023-03-02,-1,0.09,0.15,0.77
1083926,2023-03-02,-1,0.39,0.56,0.05
1083927,2023-03-02,25,0.2,0.7,0.09
1083928,2023-03-02,-1,0.97,0.03,0.0
1083929,2023-03-02,12,0.01,0.04,0.95
1083930,2023-03-02,-1,0.01,0.09,0.9
1083931,2023-03-02,-1,0.96,0.03,0.01
1083932,2023-03-02,44,0.0,0.03,0.96
1083933,2023-03-02,-1,0.01,0.06,0.94
1083934,2023-03-02,4,0.01,0.1,0.89
1083935,2023-03-02,-1,0.01,0.29,0.69
1083936,2023-03-02,1,0.41,0.32,0.27
1083937,2023-03-02,93,0.93,0.04,0.02
1083938,2023-03-02,-1,0.56,0.39,0.06
1083939,2023-03-02,-1,0.98,0.02,0.0
1083940,2023-03-02,71,0.95,0.04,0.0
1083941,2023-03-02,2,0.1,0.37,0.53
1083942,2023-03-02,-1,0.21,0.78,0.02
1083943,2023-03-02,51,0.01,0.07,0.92
1083944,2023-03-02,-1,0.17,0.54,0.3
1083945,2023-03-02,-1,0.01,0.29,0.7
1083946,2023-03-02,50,0.09,0.87,0.05
1084131,2023-03-02,22,0.05,0.69,0.26
1083948,2023-03-02,4,0.01,0.08,0.91
1083949,2023-03-02,-1,0.01,0.09,0.9
1083950,2023-03-02,-1,0.02,0.23,0.75
1083951,2023-03-02,-1,0.03,0.96,0.01
1083952,2023-03-02,-1,0.01,0.05,0.94
1083953,2023-03-02,-1,0.2,0.27,0.53
1083954,2023-03-02,-1,0.03,0.69,0.28
1083955,2023-03-02,-1,0.04,0.65,0.31
1083956,2023-03-02,-1,0.2,0.44,0.36
1083957,2023-03-02,-1,0.01,0.09,0.9
1083958,2023-03-02,93,0.98,0.02,0.0
1083959,2023-03-02,8,0.99,0.01,0.0
1083962,2023-03-02,-1,0.05,0.8,0.16
1083963,2023-03-02,-1,0.04,0.26,0.7
1083964,2023-03-02,-1,0.01,0.19,0.8
1083965,2023-03-02,47,0.18,0.77,0.05
1083966,2023-03-02,-1,0.01,0.1,0.9
1083967,2023-03-02,-1,0.01,0.11,0.88
1083969,2023-03-02,4,0.05,0.48,0.47
1083970,2023-03-02,115,0.97,0.02,0.01
1083971,2023-03-02,92,0.06,0.36,0.59
1083972,2023-03-02,44,0.01,0.14,0.85
1083973,2023-03-02,192,0.01,0.08,0.92
1083975,2023-03-02,-1,0.64,0.34,0.02
1083976,2023-03-02,177,0.01,0.05,0.94
1083978,2023-03-02,5,0.01,0.16,0.83
1083979,2023-03-02,-1,0.93,0.07,0.0
1083980,2023-03-02,28,0.08,0.24,0.69
1083981,2023-03-02,-1,0.36,0.56,0.08
1083982,2023-03-02,8,0.64,0.35,0.01
1083983,2023-03-02,42,0.16,0.76,0.07
1083984,2023-03-02,-1,0.98,0.02,0.0
1083985,2023-03-02,-1,0.04,0.73,0.22
1083987,2023-03-02,4,0.35,0.59,0.06
1083988,2023-03-02,-1,0.01,0.05,0.95
1083989,2023-03-02,-1,0.88,0.1,0.02
1083990,2023-03-02,78,0.98,0.02,0.0
1084181,2023-03-02,-1,0.18,0.42,0.4
1083991,2023-03-02,17,0.01,0.04,0.95
1083993,2023-03-02,-1,0.0,0.05,0.94
1083994,2023-03-02,-1,0.98,0.02,0.0
1083995,2023-03-02,76,0.33,0.62,0.04
1083996,2023-03-02,131,0.03,0.35,0.63
1083999,2023-03-02,-1,0.01,0.09,0.9
1084000,2023-03-02,-1,0.06,0.71,0.24
1084001,2023-03-02,-1,0.15,0.83,0.02
1084002,2023-03-02,83,0.16,0.61,0.23
1084003,2023-03-02,-1,0.41,0.38,0.21
1084004,2023-03-02,-1,0.01,0.05,0.94
1084005,2023-03-02,23,0.02,0.1,0.87
1084006,2023-03-02,-1,0.96,0.04,0.01
1084007,2023-03-02,5,0.04,0.52,0.44
1084008,2023-03-02,10,0.01,0.05,0.94
1084009,2023-03-02,70,0.06,0.85,0.1
1084010,2023-03-02,8,0.23,0.44,0.33
1084011,2023-03-02,-1,0.02,0.32,0.67
1084012,2023-03-02,144,0.06,0.61,0.34
1084013,2023-03-02,132,0.08,0.88,0.04
1084014,2023-03-02,-1,0.95,0.04,0.01
1084015,2023-03-02,-1,0.01,0.1,0.89
1084016,2023-03-02,-1,0.01,0.15,0.84
1084017,2023-03-02,-1,0.2,0.56,0.24
1084018,2023-03-02,-1,0.05,0.49,0.46
1084019,2023-03-02,-1,0.01,0.16,0.83
1084020,2023-03-02,-1,0.03,0.31,0.66
1084021,2023-03-02,44,0.01,0.11,0.88
1084022,2023-03-02,-1,0.02,0.24,0.74
1084023,2023-03-02,-1,0.5,0.33,0.17
1084024,2023-03-02,54,0.02,0.08,0.9
1084025,2023-03-02,-1,0.01,0.14,0.85
1084026,2023-03-02,-1,0.25,0.71,0.04
1084027,2023-03-02,-1,0.01,0.1,0.89
1084028,2023-03-02,-1,0.02,0.22,0.76
1084029,2023-03-02,1,0.25,0.42,0.33
1084030,2023-03-02,141,0.01,0.05,0.94
1084031,2023-03-02,8,0.13,0.32,0.56
1084032,2023-03-02,-1,0.03,0.25,0.72
1084033,2023-03-02,153,0.98,0.02,0.0
1084034,2023-03-02,4,0.03,0.18,0.79
1084035,2023-03-02,-1,0.02,0.25,0.73
1084036,2023-03-02,-1,0.97,0.02,0.01
1084037,2023-03-02,41,0.13,0.84,0.02
1084182,2023-03-02,42,0.26,0.7,0.04
1084038,2023-03-02,-1,0.01,0.25,0.74
1084039,2023-03-02,142,0.01,0.05,0.94
1084040,2023-03-02,93,0.92,0.06,0.02
1084041,2023-03-02,-1,0.01,0.08,0.9
1084042,2023-03-02,1,0.02,0.21,0.77
1084043,2023-03-02,13,0.23,0.73,0.04
1084044,2023-03-02,0,0.17,0.68,0.15
1084045,2023-03-02,-1,0.98,0.02,0.0
1084046,2023-03-02,-1,0.95,0.04,0.01
1084047,2023-03-02,104,0.16,0.36,0.48
1084048,2023-03-02,-1,0.01,0.05,0.95
1084049,2023-03-02,32,0.21,0.71,0.07
1084050,2023-03-02,-1,0.03,0.93,0.04
1084051,2023-03-02,4,0.01,0.09,0.91
1084053,2023-03-02,0,0.01,0.15,0.84
1084054,2023-03-02,-1,0.8,0.2,0.0
1084055,2023-03-02,56,0.04,0.93,0.03
1084056,2023-03-02,17,0.01,0.05,0.94
1084057,2023-03-02,-1,0.02,0.63,0.35
1084058,2023-03-02,83,0.5,0.41,0.09
1084060,2023-03-02,-1,0.03,0.13,0.83
1084061,2023-03-02,76,0.98,0.01,0.0
1084062,2023-03-02,43,0.0,0.05,0.94
1084063,2023-03-02,0,0.98,0.01,0.0
1084064,2023-03-02,181,0.04,0.93,0.03
1084065,2023-03-02,141,0.01,0.12,0.87
1084066,2023-03-02,30,0.01,0.06,0.93
1084067,2023-03-02,3,0.04,0.95,0.01
1084068,2023-03-02,152,0.96,0.04,0.0
1084069,2023-03-02,147,0.17,0.72,0.11
1084070,2023-03-02,162,0.49,0.36,0.15
1084071,2023-03-02,-1,0.96,0.03,0.01
1084072,2023-03-02,12,0.03,0.86,0.11
1084073,2023-03-02,-1,0.58,0.38,0.04
1084074,2023-03-02,4,0.41,0.53,0.06
1084075,2023-03-02,42,0.98,0.02,0.0
1084076,2023-03-02,-1,0.18,0.65,0.17
1084077,2023-03-02,-1,0.19,0.6,0.21
1084078,2023-03-02,-1,0.88,0.11,0.01
1084079,2023-03-02,-1,0.01,0.18,0.81
1084080,2023-03-02,13,0.05,0.53,0.42
1084081,2023-03-02,7,0.4,0.58,0.02
1084082,2023-03-02,42,0.18,0.78,0.04
1084083,2023-03-02,116,0.18,0.51,0.31
1084084,2023-03-02,-1,0.05,0.66,0.29
1084085,2023-03-02,132,0.08,0.9,0.02
1084086,2023-03-02,-1,0.01,0.28,0.71
1084087,2023-03-02,-1,0.01,0.09,0.89
1084088,2023-03-02,24,0.01,0.1,0.89
1084089,2023-03-02,16,0.05,0.94,0.01
1084090,2023-03-02,-1,0.73,0.26,0.01
1084091,2023-03-02,-1,0.05,0.56,0.39
1084092,2023-03-02,0,0.01,0.07,0.93
1084093,2023-03-02,-1,0.82,0.15,0.03
1084094,2023-03-02,-1,0.02,0.15,0.83
1084095,2023-03-02,-1,0.01,0.05,0.95
1084096,2023-03-02,-1,0.43,0.32,0.24
1084097,2023-03-02,-1,0.06,0.89,0.05
1084098,2023-03-02,54,0.01,0.05,0.95
1084099,2023-03-02,108,0.03,0.62,0.35
1084100,2023-03-02,0,0.88,0.11,0.01
1084101,2023-03-02,-1,0.01,0.16,0.83
1084102,2023-03-02,-1,0.01,0.09,0.9
1084103,2023-03-02,-1,0.89,0.1,0.01
1084104,2023-03-02,50,0.05,0.87,0.08
1084105,2023-03-02,23,0.25,0.68,0.07
1084106,2023-03-02,-1,0.01,0.17,0.82
1084107,2023-03-02,8,0.05,0.37,0.58
1084108,2023-03-02,-1,0.94,0.06,0.01
1084109,2023-03-02,17,0.04,0.79,0.17
1084110,2023-03-02,-1,0.13,0.67,0.19
1084111,2023-03-02,42,0.16,0.76,0.07
1084112,2023-03-02,36,0.09,0.83,0.07
1084113,2023-03-02,-1,0.01,0.08,0.91
1084114,2023-03-02,116,0.18,0.61,0.21
1084115,2023-03-02,-1,0.01,0.12,0.87
1084116,2023-03-02,-1,0.06,0.11,0.83
1084117,2023-03-02,35,0.02,0.23,0.75
1084118,2023-03-02,0,0.31,0.64,0.04
1084119,2023-03-02,-1,0.02,0.48,0.5
1084120,2023-03-02,153,0.75,0.24,0.01
1084121,2023-03-02,-1,0.02,0.4,0.58
1084122,2023-03-02,-1,0.59,0.3,0.1
1084123,2023-03-02,-1,0.04,0.21,0.75
1084124,2023-03-02,-1,0.03,0.26,0.72
1084125,2023-03-02,-1,0.31,0.61,0.08
1084126,2023-03-02,36,0.02,0.95,0.03
1084127,2023-03-02,-1,0.01,0.24,0.74
1084128,2023-03-02,4,0.01,0.07,0.92
1084129,2023-03-02,144,0.01,0.16,0.83
1084130,2023-03-02,5,0.07,0.3,0.63
1084132,2023-03-02,-1,0.14,0.66,0.2
1084133,2023-03-02,147,0.96,0.04,0.0
1084134,2023-03-02,44,0.01,0.06,0.93
1084135,2023-03-02,-1,0.17,0.37,0.46
1084136,2023-03-02,-1,0.65,0.34,0.0
1084137,2023-03-02,116,0.01,0.13,0.86
1084138,2023-03-02,-1,0.77,0.21,0.02
1084139,2023-03-02,-1,0.01,0.06,0.93
1084140,2023-03-02,-1,0.05,0.21,0.74
1084141,2023-03-02,17,0.02,0.12,0.86
1084142,2023-03-02,-1,0.01,0.07,0.93
1084143,2023-03-02,5,0.03,0.9,0.08
1084144,2023-03-02,5,0.01,0.11,0.88
1084145,2023-03-02,4,0.12,0.49,0.39
1084146,2023-03-02,3,0.01,0.05,0.95
1084147,2023-03-02,-1,0.01,0.12,0.86
1084148,2023-03-02,23,0.12,0.75,0.12
1084150,2023-03-02,-1,0.82,0.18,0.0
1084151,2023-03-02,-1,0.77,0.22,0.01
1084152,2023-03-02,16,0.42,0.57,0.01
1084153,2023-03-02,-1,0.01,0.04,0.95
1084154,2023-03-02,-1,0.03,0.42,0.56
1084155,2023-03-02,7,0.03,0.46,0.5
1084156,2023-03-02,-1,0.01,0.07,0.92
1084157,2023-03-02,-1,0.03,0.42,0.54
1084158,2023-03-02,-1,0.75,0.24,0.0
1084159,2023-03-02,-1,0.03,0.35,0.62
1084160,2023-03-02,119,0.01,0.04,0.95
1084161,2023-03-02,50,0.09,0.57,0.35
1084162,2023-03-02,-1,0.17,0.3,0.53
1084163,2023-03-02,36,0.05,0.34,0.61
1084164,2023-03-02,-1,0.97,0.03,0.01
1084165,2023-03-02,164,0.82,0.14,0.03
1084166,2023-03-02,-1,0.01,0.04,0.95
1084167,2023-03-02,0,0.05,0.68,0.27
1084168,2023-03-02,100,0.03,0.91,0.06
1084169,2023-03-02,71,0.06,0.78,0.16
1084171,2023-03-02,-1,0.23,0.67,0.1
1084172,2023-03-02,-1,0.01,0.16,0.82
1084173,2023-03-02,-1,0.55,0.38,0.07
1084174,2023-03-02,0,0.08,0.68,0.24
1084175,2023-03-02,-1,0.02,0.17,0.82
1084176,2023-03-02,125,0.76,0.1,0.14
1084177,2023-03-02,7,0.06,0.67,0.27
1084178,2023-03-02,-1,0.03,0.54,0.43
1084179,2023-03-02,142,0.6,0.37,0.03
1084180,2023-03-02,-1,0.05,0.13,0.82
1084184,2023-03-02,-1,0.37,0.62,0.01
1084185,2023-03-02,3,0.1,0.84,0.07
1084186,2023-03-02,104,0.01,0.04,0.95
1084187,2023-03-02,-1,0.91,0.08,0.01
1084188,2023-03-02,85,0.95,0.05,0.0
1084189,2023-03-02,117,0.03,0.24,0.72
1084190,2023-03-02,54,0.01,0.07,0.91
1084191,2023-03-02,58,0.01,0.11,0.88
1084192,2023-03-02,-1,0.01,0.15,0.84
1084193,2023-03-02,1,0.01,0.07,0.92
1084194,2023-03-02,-1,0.12,0.62,0.26
1084195,2023-03-02,8,0.98,0.02,0.0
1084196,2023-03-02,143,0.04,0.28,0.68
1084197,2023-03-02,-1,0.06,0.38,0.57
1084198,2023-03-02,77,0.4,0.56,0.04
1084199,2023-03-02,1,0.09,0.68,0.23
1084200,2023-03-02,115,0.26,0.73,0.01
1084201,2023-03-02,-1,0.02,0.16,0.81
1084202,2023-03-02,116,0.84,0.15,0.01
1084203,2023-03-02,52,0.06,0.48,0.45
1084204,2023-03-02,-1,0.01,0.05,0.94
1084205,2023-03-02,0,0.09,0.9,0.01
1084206,2023-03-02,0,0.93,0.07,0.01
1084207,2023-03-02,7,0.06,0.83,0.11
1084208,2023-03-02,69,0.19,0.77,0.04
1084209,2023-03-02,-1,0.01,0.05,0.94
1084210,2023-03-02,-1,0.08,0.37,0.55
1084211,2023-03-02,-1,0.02,0.2,0.78
1084212,2023-03-02,54,0.01,0.04,0.96
1084213,2023-03-02,54,0.01,0.04,0.95
1084214,2023-03-02,5,0.03,0.95,0.02
1084215,2023-03-02,-1,0.01,0.05,0.94
1084216,2023-03-02,4,0.01,0.11,0.88
1084217,2023-03-02,-1,0.01,0.42,0.57
1084218,2023-03-02,0,0.39,0.59,0.02
1084219,2023-03-02,-1,0.12,0.83,0.05
1084220,2023-03-02,16,0.04,0.95,0.01
1084221,2023-03-02,92,0.01,0.04,0.96
1084222,2023-03-02,-1,0.37,0.6,0.03
1084223,2023-03-02,-1,0.44,0.34,0.22
1084224,2023-03-02,2,0.04,0.68,0.28
1084225,2023-03-02,-1,0.02,0.12,0.86
1084226,2023-03-02,3,0.03,0.96,0.01
1084227,2023-03-02,50,0.04,0.62,0.34
1084228,2023-03-02,23,0.01,0.06,0.93
1084229,2023-03-02,43,0.01,0.09,0.9
1084230,2023-03-02,76,0.01,0.07,0.92
1084231,2023-03-02,-1,0.02,0.87,0.12
1084232,2023-03-02,23,0.04,0.18,0.78
1084233,2023-03-02,12,0.32,0.51,0.17
1084234,2023-03-02,-1,0.17,0.55,0.28
1084235,2023-03-02,47,0.17,0.77,0.06
1084236,2023-03-02,-1,0.08,0.9,0.02
1084237,2023-03-02,-1,0.01,0.07,0.92
1084239,2023-03-02,-1,0.83,0.15,0.01
1084240,2023-03-02,8,0.61,0.36,0.02
1084241,2023-03-02,24,0.91,0.08,0.01
1084242,2023-03-02,104,0.01,0.06,0.93
1084244,2023-03-02,-1,0.02,0.14,0.84
1084245,2023-03-02,-1,0.74,0.26,0.01
1084246,2023-03-02,104,0.02,0.17,0.81
1084247,2023-03-02,-1,0.01,0.1,0.89
1084248,2023-03-02,-1,0.01,0.09,0.9
1084249,2023-03-02,-1,0.01,0.05,0.95
1084250,2023-03-02,69,0.14,0.7,0.15
1084251,2023-03-02,-1,0.01,0.17,0.82
1084252,2023-03-02,-1,0.02,0.11,0.87
1084253,2023-03-02,-1,0.05,0.93,0.02
1084254,2023-03-02,-1,0.26,0.56,0.18
1084255,2023-03-02,-1,0.02,0.13,0.85
1084256,2023-03-02,-1,0.01,0.26,0.73
1084257,2023-03-02,-1,0.1,0.36,0.54
1084258,2023-03-02,-1,0.01,0.09,0.9
1084259,2023-03-02,-1,0.34,0.35,0.31
1084260,2023-03-02,20,0.05,0.94,0.02
1084261,2023-03-02,-1,0.15,0.42,0.43
1084262,2023-03-02,82,0.02,0.94,0.03
1084263,2023-03-02,-1,0.01,0.3,0.69
1084264,2023-03-02,76,0.29,0.47,0.24
1084265,2023-03-02,-1,0.61,0.37,0.02
1084266,2023-03-02,-1,0.01,0.27,0.71
1084267,2023-03-02,-1,0.06,0.64,0.3
1084268,2023-03-02,-1,0.02,0.12,0.87
1084269,2023-03-02,-1,0.03,0.35,0.62
1084270,2023-03-02,-1,0.09,0.56,0.35
1084271,2023-03-02,-1,0.02,0.16,0.82
1084272,2023-03-02,-1,0.03,0.73,0.24
1084273,2023-03-02,-1,0.01,0.05,0.94
1084274,2023-03-02,-1,0.03,0.68,0.28
1084275,2023-03-02,177,0.03,0.36,0.61
1086368,2023-03-02,2,0.03,0.79,0.19
1084276,2023-03-02,-1,0.01,0.05,0.95
1084277,2023-03-02,125,0.62,0.25,0.14
1084278,2023-03-02,-1,0.84,0.15,0.02
1084279,2023-03-02,-1,0.05,0.45,0.5
1084280,2023-03-02,12,0.01,0.13,0.86
1084281,2023-03-02,-1,0.01,0.06,0.94
1084282,2023-03-02,113,0.9,0.09,0.0
1084283,2023-03-02,117,0.02,0.25,0.73
1084284,2023-03-02,-1,0.01,0.08,0.91
1084285,2023-03-02,134,0.03,0.39,0.59
1084286,2023-03-02,-1,0.03,0.29,0.68
1084287,2023-03-02,-1,0.01,0.09,0.9
1084288,2023-03-02,-1,0.18,0.75,0.07
1084289,2023-03-02,119,0.03,0.2,0.77
1084290,2023-03-02,-1,0.01,0.05,0.95
1084291,2023-03-02,-1,0.03,0.37,0.61
1084292,2023-03-02,-1,0.01,0.05,0.95
1084293,2023-03-02,-1,0.62,0.35,0.03
1084294,2023-03-02,4,0.01,0.05,0.95
1084295,2023-03-02,12,0.01,0.18,0.8
1084296,2023-03-02,12,0.06,0.91,0.03
1084297,2023-03-02,-1,0.01,0.11,0.88
1084298,2023-03-02,-1,0.01,0.06,0.93
